sample_id,split,y_true,centroid_x,centroid_y,centroid_dx_from_center,centroid_dy_from_center,bbox_x0,bbox_x1,bbox_y0,bbox_y1,bbox_width,bbox_height,foreground_fraction
train_1163,train,1,13.706225512667489,14.928305884324557,-1.7937744873325112,-0.5716941156754434,0,31,0,29,31,29,0.4072265625
train_1164,train,1,10.325010535123027,17.711832434543908,-5.1749894648769725,2.2118324345439078,0,29,0,32,29,32,0.294921875
train_1165,train,1,15.112990481017881,16.75540874915825,-0.38700951898211855,1.2554087491582493,0,32,0,32,32,32,0.546875
train_1166,train,1,16.312686647362604,17.05726815501197,0.8126866473626038,1.5572681550119682,0,32,0,32,32,32,0.544921875
train_1167,train,1,14.218834002851093,15.91860961914493,-1.281165997148907,0.4186096191449291,0,32,0,31,32,31,0.4599609375
train_1168,train,1,14.160357224150836,13.943991717069679,-1.339642775849164,-1.5560082829303212,0,31,0,29,31,29,0.4775390625
train_1169,train,1,12.767731512054775,17.97803655398691,-2.732268487945225,2.478036553986911,0,32,0,32,32,32,0.5458984375
train_1170,train,1,14.345443811411629,15.024334163993434,-1.154556188588371,-0.4756658360065664,0,29,0,29,29,29,0.3583984375
train_1171,train,1,15.89203807249381,17.39772553190578,0.3920380724938095,1.897725531905781,2,32,5,32,30,27,0.51171875
test_0000,test,0,15.037155089250342,17.573759293112804,-0.4628449107496575,2.073759293112804,0,32,0,32,32,32,0.1044921875
test_0001,test,0,14.687537310233662,17.10461867133693,-0.8124626897663383,1.6046186713369295,0,32,4,32,32,28,0.09375
test_0002,test,0,13.042608438748564,16.44127887527342,-2.457391561251436,0.9412788752734187,0,32,0,32,32,32,0.263671875
test_0003,test,0,16.2636888787297,18.511346155598204,0.7636888787296989,3.011346155598204,0,32,0,32,32,32,0.4501953125
test_0004,test,0,14.775327146893249,16.580701704698562,-0.7246728531067514,1.080701704698562,0,32,0,32,32,32,0.4501953125
test_0005,test,0,15.205465958165158,12.718722280691162,-0.2945340418348419,-2.7812777193088376,0,32,0,31,32,31,0.4306640625
test_0006,test,0,15.078077210326098,12.65573140193585,-0.42192278967390173,-2.8442685980641507,0,32,0,23,32,23,0.3837890625
test_0007,test,0,13.903553908879958,14.142587984786669,-1.5964460911200415,-1.357412015213331,0,32,0,32,32,32,0.5654296875
test_0008,test,0,14.13541129808458,14.119223632941683,-1.3645887019154195,-1.380776367058317,0,32,0,31,32,31,0.5361328125
test_0009,test,0,13.460329067741842,15.518901478078579,-2.039670932258158,0.018901478078579004,0,32,0,32,32,32,0.4755859375
test_0010,test,0,13.660143924931663,15.125063287180508,-1.8398560750683366,-0.37493671281949226,0,32,0,32,32,32,0.48828125
test_0011,test,0,13.437857205866347,16.501643217136845,-2.0621427941336528,1.001643217136845,0,32,0,32,32,32,0.291015625
test_0012,test,1,16.68575969394142,17.20821423209336,1.1857596939414208,1.7082142320933613,0,32,0,32,32,32,0.103515625
test_0013,test,1,22.093106184339582,14.198715398502866,6.593106184339582,-1.3012846014971338,0,32,0,32,32,32,0.4501953125
test_0014,test,1,18.683409434646247,14.972890010046074,3.183409434646247,-0.5271099899539262,0,32,1,32,32,31,0.3564453125
test_0015,test,1,17.44674341965556,15.878925328122566,1.9467434196555615,0.3789253281225662,0,32,0,32,32,32,0.19921875
test_0016,test,1,17.270111370234332,17.275427059036556,1.770111370234332,1.7754270590365557,0,32,7,32,32,25,0.1044921875
test_0017,test,0,12.826105770535397,14.226536832554693,-2.6738942294646026,-1.273463167445307,0,32,0,32,32,32,0.33984375
test_0018,test,0,13.638451056885371,14.14278541417948,-1.861548943114629,-1.35721458582052,0,32,0,32,32,32,0.3310546875
test_0019,test,0,12.332627527701602,14.251294397247765,-3.167372472298398,-1.248705602752235,0,31,0,32,31,32,0.3154296875
test_0020,test,0,14.1746535266082,13.329819145440874,-1.3253464733918001,-2.170180854559126,0,32,0,32,32,32,0.4052734375
test_0021,test,0,13.867622161081188,13.458748513226185,-1.6323778389188117,-2.041251486773815,0,32,0,32,32,32,0.396484375
test_0022,test,0,12.571649490643516,13.431373983149197,-2.928350509356484,-2.0686260168508035,0,30,0,32,30,32,0.337890625
test_0023,test,0,12.87917763875079,13.91009979759469,-2.6208223612492105,-1.5899002024053104,0,32,0,32,32,32,0.4013671875
test_0024,test,0,12.342000795045793,12.833196923758805,-3.1579992049542067,-2.6668030762411945,0,30,0,32,30,32,0.3515625
test_0025,test,0,13.819834975893475,12.743511316537173,-1.6801650241065254,-2.756488683462827,0,32,0,32,32,32,0.3896484375
test_0026,test,1,14.415805254046838,10.417378936510788,-1.0841947459531625,-5.082621063489212,0,32,0,31,32,31,0.3427734375
test_0027,test,1,15.20159548173389,10.911508605604798,-0.2984045182661106,-4.588491394395202,0,32,0,32,32,32,0.3759765625
test_0028,test,1,15.740210052193795,10.946282708146352,0.24021005219379532,-4.553717291853648,0,32,0,32,32,32,0.345703125
test_0029,test,1,15.431603099291854,11.422769092297893,-0.06839690070814619,-4.077230907702107,0,32,0,31,32,31,0.23828125
test_0030,test,1,17.087633343675233,12.028708120206588,1.5876333436752326,-3.4712918797934122,0,32,0,32,32,32,0.1875
test_0031,test,1,13.739097213395835,10.499148668664716,-1.7609027866041647,-5.000851331335284,0,32,0,32,32,32,0.3642578125
test_0032,test,1,16.14871901820089,11.599259582762492,0.6487190182008895,-3.9007404172375075,0,32,0,32,32,32,0.216796875
test_0033,test,1,15.56304861338458,10.485522359601504,0.06304861338458068,-5.014477640398496,0,32,0,32,32,32,0.361328125
test_0034,test,1,15.77356077730958,10.491683173757359,0.27356077730958006,-5.008316826242641,0,32,0,32,32,32,0.3701171875
test_0035,test,0,15.468296720661964,11.672051794669736,-0.03170327933803563,-3.827948205330264,0,32,0,32,32,32,0.7744140625
test_0036,test,0,15.622253000581209,11.523774151440634,0.12225300058120858,-3.9762258485593662,0,32,0,32,32,32,0.603515625
test_0037,test,0,15.714075686534109,11.381770836313288,0.2140756865341089,-4.118229163686712,0,32,0,31,32,31,0.642578125
test_0038,test,0,15.273530907768256,10.969224806926945,-0.22646909223174383,-4.530775193073055,0,32,0,24,32,24,0.4716796875
test_0039,test,0,15.368590540461753,11.74869561267612,-0.13140945953824712,-3.7513043873238807,0,32,0,32,32,32,0.8037109375
test_0040,test,0,14.76685026321337,11.310644902010957,-0.7331497367866309,-4.1893550979890435,0,32,0,25,32,25,0.490234375
test_0041,test,0,15.226183850130772,11.842351281538138,-0.2738161498692282,-3.6576487184618625,0,32,0,32,32,32,0.7890625
test_0042,test,1,15.004369749009701,14.47127281068097,-0.495630250990299,-1.0287271893190297,0,32,0,32,32,32,0.158203125
test_0043,test,1,16.025200839775284,14.454302110767287,0.5252008397752839,-1.045697889232713,0,32,0,32,32,32,0.1767578125
test_0044,test,1,18.96225543925249,13.498701987539606,3.462255439252491,-2.001298012460394,0,32,0,32,32,32,0.302734375
test_0045,test,1,15.734356419080147,11.666917048724988,0.2343564190801466,-3.8330829512750118,0,32,0,32,32,32,0.353515625
test_0046,test,1,14.93571364401847,14.333937913439636,-0.5642863559815297,-1.1660620865603644,0,32,0,32,32,32,0.1630859375
test_0047,test,1,15.276075329360761,12.057930298372447,-0.2239246706392386,-3.4420697016275525,0,32,0,32,32,32,0.359375
test_0048,test,1,14.513143306111681,11.476959290647626,-0.9868566938883188,-4.023040709352374,0,32,0,31,32,31,0.337890625
test_0049,test,1,15.670642977229075,11.744234560130051,0.1706429772290754,-3.7557654398699487,0,32,0,32,32,32,0.333984375
test_0050,test,1,13.885439340954473,13.047076562226367,-1.6145606590455266,-2.4529234377736326,0,32,0,32,32,32,0.1962890625
test_0051,test,1,13.752751058267766,13.445014761437172,-1.7472489417322343,-2.0549852385628284,0,32,0,31,32,31,0.13671875
test_0052,test,1,16.03487397621755,12.231952301513001,0.5348739762175505,-3.268047698486999,0,32,0,32,32,32,0.30859375
test_0053,test,0,15.042272546971526,17.43229443032671,-0.4577274530284736,1.93229443032671,2,28,0,32,26,32,0.521484375
test_0054,test,0,15.085569008571174,16.419244899251098,-0.41443099142882645,0.9192448992510975,2,28,0,32,26,32,0.5185546875
test_0055,test,0,14.793805726419118,16.131236760833232,-0.7061942735808824,0.6312367608332323,2,28,0,32,26,32,0.5029296875
test_0056,test,0,16.58664213334567,16.56474954210364,1.08664213334567,1.064749542103641,3,31,0,32,28,32,0.546875
test_0057,test,0,16.042817687515786,16.85692648836045,0.542817687515786,1.3569264883604504,3,29,0,32,26,32,0.5244140625
test_0058,test,0,17.093413424578205,16.51191468904577,1.5934134245782055,1.0119146890457706,4,31,0,32,27,32,0.52734375
test_0059,test,0,16.43598411492761,16.994861061328496,0.93598411492761,1.4948610613284963,3,31,0,32,28,32,0.546875
test_0060,test,0,15.825558972743679,16.945482088932433,0.3255589727436785,1.4454820889324331,3,29,0,32,26,32,0.484375
test_0061,test,1,18.411513350762608,17.843750599213195,2.9115133507626076,2.3437505992131946,3,31,0,32,28,32,0.4873046875
test_0062,test,1,19.72484553014879,16.92222308515959,4.224845530148791,1.4222230851595903,5,32,0,32,27,32,0.49609375
test_0063,test,1,19.738992554127407,16.886317382902075,4.238992554127407,1.3863173829020745,15,32,0,32,17,32,0.2880859375
test_0064,test,1,20.21547249474758,16.3377038025126,4.71547249474758,0.8377038025125998,3,32,0,32,29,32,0.6103515625
test_0065,test,1,18.77869050568043,17.751215231049397,3.27869050568043,2.2512152310493967,0,32,0,32,32,32,0.564453125
test_0066,test,1,19.244877705744866,16.972610771681133,3.744877705744866,1.4726107716811327,0,32,0,32,32,32,0.466796875
test_0067,test,1,18.86631485502426,16.205748393747992,3.3663148550242603,0.7057483937479923,2,32,0,32,30,32,0.478515625
test_0068,test,1,20.30781973681845,18.467682216407017,4.807819736818448,2.9676822164070167,5,32,0,32,27,32,0.4453125
test_0069,test,1,18.31068457219751,17.75553879987777,2.810684572197509,2.255538799877769,0,32,0,32,32,32,0.4921875
test_0070,test,1,18.521463859246932,18.111233626525575,3.021463859246932,2.611233626525575,0,32,0,32,32,32,0.490234375
test_0071,test,0,14.761023281449337,11.30562547353342,-0.7389767185506635,-4.19437452646658,0,32,0,32,32,32,0.376953125
test_0072,test,0,15.039719135115739,10.554622102641922,-0.4602808648842611,-4.945377897358078,0,32,0,32,32,32,0.3447265625
test_0073,test,0,16.566385079787928,13.040385339450896,1.0663850797879277,-2.4596146605491036,0,32,0,32,32,32,0.205078125
test_0074,test,0,15.267804109095897,12.446825701466928,-0.2321958909041033,-3.0531742985330723,0,32,0,32,32,32,0.3984375
test_0075,test,1,16.863592499856715,13.420203979107564,1.3635924998567148,-2.079796020892436,0,32,0,32,32,32,0.2119140625
test_0076,test,1,14.230506329982722,11.97136833391368,-1.2694936700172779,-3.5286316660863193,0,32,0,32,32,32,0.4931640625
test_0077,test,1,15.50489885557853,12.329502036650007,0.004898855578529648,-3.170497963349993,0,32,0,32,32,32,0.2919921875
test_0078,test,1,15.464814592560417,14.220095264917791,-0.03518540743958276,-1.2799047350822086,0,32,0,32,32,32,0.337890625
test_0079,test,1,15.114960706266714,14.757481088812352,-0.3850392937332856,-0.7425189111876485,0,32,0,32,32,32,0.22265625
test_0080,test,0,18.3145394831973,15.617345703229732,2.8145394831973007,0.11734570322973248,0,32,0,32,32,32,0.12109375
test_0081,test,0,16.679030324487705,14.48144521833037,1.1790303244877052,-1.0185547816696303,0,32,0,32,32,32,0.544921875
test_0082,test,0,16.275795582928136,13.488539712549787,0.7757955829281364,-2.0114602874502125,0,32,0,32,32,32,0.53515625
test_0083,test,0,17.553952482524767,14.488971132957376,2.0539524825247675,-1.011028867042624,0,32,0,32,32,32,0.22265625
test_0084,test,0,16.164174872889195,13.988325684302653,0.6641748728891947,-1.5116743156973467,0,32,0,32,32,32,0.5634765625
test_0085,test,0,16.239458392376115,15.761832550841667,0.7394583923761147,0.26183255084166746,0,32,0,32,32,32,0.4501953125
test_0086,test,0,19.069134507289363,14.78078069791065,3.5691345072893625,-0.7192193020893498,0,32,0,30,32,30,0.103515625
test_0087,test,0,15.82927266028398,13.583570572050661,0.32927266028397995,-1.916429427949339,0,32,0,32,32,32,0.560546875
test_0088,test,0,16.01157773890907,13.511399281458564,0.5115777389090717,-1.988600718541436,0,32,0,32,32,32,0.5244140625
test_0089,test,0,16.695556415753035,13.717323423805048,1.1955564157530354,-1.7826765761949517,0,32,0,32,32,32,0.2763671875
test_0090,test,1,15.991123708835651,18.089652782110004,0.4911237088356515,2.5896527821100044,0,32,0,32,32,32,0.580078125
test_0091,test,1,16.39467610643989,18.06070366463128,0.8946761064398885,2.56070366463128,0,32,0,32,32,32,0.4052734375
test_0092,test,1,16.23614695520991,17.216129529917495,0.7361469552099109,1.7161295299174952,0,32,5,32,32,27,0.4775390625
test_0093,test,1,16.14721555414959,18.585394740305134,0.6472155541495894,3.0853947403051336,0,32,0,32,32,32,0.6796875
test_0094,test,1,17.16421500013042,17.963051957132365,1.6642150001304188,2.4630519571323646,0,32,0,32,32,32,0.490234375
test_0095,test,1,17.95309098156852,17.22713639343237,2.4530909815685185,1.727136393432371,0,32,0,32,32,32,0.32421875
test_0096,test,1,16.204583463515355,17.38152424236894,0.7045834635153554,1.8815242423689398,0,32,4,32,32,28,0.5576171875
test_0097,test,1,17.19828056928389,18.673882801596005,1.6982805692838916,3.1738828015960046,0,32,0,32,32,32,0.3798828125
test_0098,test,0,13.072748352403547,16.044935808394,-2.427251647596453,0.5449358083940012,0,32,0,32,32,32,0.2724609375
test_0099,test,0,11.896616481633798,15.132421299464475,-3.6033835183662024,-0.36757870053552466,0,28,0,32,28,32,0.23828125
test_0100,test,0,12.069278263279969,15.926712133051867,-3.430721736720031,0.4267121330518666,0,32,0,32,32,32,0.2431640625
test_0101,test,0,11.581743882459003,16.228167537536756,-3.918256117540997,0.7281675375367556,0,32,0,32,32,32,0.248046875
test_0102,test,0,11.113444705012174,16.361490575231613,-4.386555294987826,0.8614905752316133,0,32,0,32,32,32,0.2421875
test_0103,test,0,11.688684800101932,16.188779738197248,-3.8113151998980683,0.6887797381972476,0,32,0,32,32,32,0.19140625
test_0104,test,0,11.163193147968338,16.08766034545096,-4.336806852031662,0.5876603454509599,0,32,0,32,32,32,0.2373046875
test_0105,test,0,11.161147040802918,16.08757630106499,-4.338852959197082,0.5875763010649884,0,32,0,32,32,32,0.2470703125
test_0106,test,0,15.17454426800153,16.704339958134085,-0.32545573199847055,1.204339958134085,0,32,0,32,32,32,0.2705078125
test_0107,test,0,13.129935478270665,15.65611480223789,-2.3700645217293346,0.15611480223789087,0,32,0,32,32,32,0.2294921875
test_0108,test,1,14.505439593389283,12.745874382589392,-0.9945604066107165,-2.754125617410608,0,32,0,32,32,32,0.34375
test_0109,test,1,15.679135640741766,12.441895634757495,0.1791356407417659,-3.058104365242505,0,32,0,32,32,32,0.4296875
test_0110,test,1,15.137543187758931,11.91593715871855,-0.36245681224106896,-3.5840628412814493,0,32,0,32,32,32,0.41796875
test_0111,test,1,14.669716761333282,13.410607613698328,-0.830283238666718,-2.0893923863016717,0,32,0,32,32,32,0.3828125
test_0112,test,0,15.555575354361629,10.5255246824351,0.05557535436162908,-4.974475317564901,0,32,0,28,32,28,0.4375
test_0113,test,0,15.759535844341974,9.836625953500716,0.25953584434197374,-5.663374046499284,0,32,0,29,32,29,0.353515625
test_0114,test,0,16.323951864709798,10.107709018548901,0.8239518647097981,-5.392290981451099,0,32,0,27,32,27,0.33203125
test_0115,test,0,15.65197779407233,10.556158775753897,0.15197779407233014,-4.943841224246103,0,32,0,27,32,27,0.4423828125
test_0116,test,0,15.058760281849183,10.102429260010085,-0.44123971815081653,-5.397570739989915,0,32,0,30,32,30,0.4189453125
test_0117,test,0,14.93769834306562,10.153962545565879,-0.5623016569343804,-5.346037454434121,0,32,0,30,32,30,0.4208984375
test_0118,test,0,14.957033848569596,10.088227432839053,-0.542966151430404,-5.411772567160947,0,32,0,32,32,32,0.4267578125
test_0119,test,0,16.21189585446369,10.958121868165799,0.7118958544636911,-4.541878131834201,0,32,0,30,32,30,0.4814453125
test_0120,test,0,16.224857031872858,10.586257281061773,0.7248570318728582,-4.913742718938227,0,32,0,32,32,32,0.4599609375
test_0121,test,0,16.29392714130449,11.070251584517404,0.7939271413044899,-4.429748415482596,0,32,0,32,32,32,0.4599609375
test_0122,test,0,17.04852259108667,10.353265474941754,1.5485225910866696,-5.146734525058246,0,32,0,30,32,30,0.220703125
test_0123,test,0,15.571841480706148,10.783040784360548,0.07184148070614782,-4.716959215639452,0,32,0,32,32,32,0.3837890625
test_0124,test,0,15.110585047701115,10.831285288634692,-0.38941495229888545,-4.668714711365308,0,32,0,32,32,32,0.3642578125
test_0125,test,0,15.226840302709338,11.42026114523278,-0.27315969729066225,-4.0797388547672195,0,32,0,29,32,29,0.3896484375
test_0126,test,0,14.083040774964717,11.443085344698888,-1.4169592250352832,-4.056914655301112,0,32,0,32,32,32,0.3876953125
test_0127,test,0,16.27660915929011,11.665007052153962,0.7766091592901105,-3.834992947846038,0,32,0,31,32,31,0.2744140625
test_0128,test,0,15.890540703528394,10.256258623588192,0.3905407035283943,-5.243741376411808,0,32,0,25,32,25,0.4375
test_0129,test,0,17.217827712596936,11.365257832639148,1.717827712596936,-4.1347421673608515,0,32,0,30,32,30,0.189453125
test_0130,test,0,16.650243420823713,11.770120656519524,1.1502434208237133,-3.7298793434804765,0,32,0,32,32,32,0.265625
test_0131,test,0,17.370040555345685,11.910071320389065,1.8700405553456854,-3.589928679610935,0,32,0,29,32,29,0.1875
test_0132,test,0,18.7522323193167,11.705776602342159,3.2522323193167004,-3.7942233976578414,0,32,0,29,32,29,0.201171875
test_0133,test,0,15.722408314476944,10.606620611828848,0.22240831447694376,-4.893379388171152,0,32,0,24,32,24,0.4853515625
test_0134,test,0,15.785334519849492,10.524929384544675,0.2853345198494921,-4.975070615455325,0,32,0,27,32,27,0.3681640625
test_0135,test,1,14.599302206859804,13.037950590533189,-0.9006977931401963,-2.462049409466811,0,32,0,32,32,32,0.171875
test_0136,test,1,16.946925318564315,13.155707920517903,1.4469253185643147,-2.3442920794820967,0,32,0,32,32,32,0.1904296875
test_0137,test,1,14.485366229368953,11.501313256679245,-1.0146337706310469,-3.9986867433207554,0,32,0,32,32,32,0.3056640625
test_0138,test,1,14.770983189683658,11.354427861028475,-0.7290168103163417,-4.145572138971525,0,32,0,32,32,32,0.3388671875
test_0139,test,1,15.133014801566462,11.722463680666717,-0.3669851984335377,-3.777536319333283,0,32,0,29,32,29,0.3408203125
test_0140,test,1,15.609865992425753,12.226306458667134,0.10986599242575323,-3.2736935413328663,0,32,0,28,32,28,0.1875
test_0141,test,1,17.618875991162216,13.828045738194483,2.1188759911622164,-1.6719542618055172,0,32,0,32,32,32,0.1484375
test_0142,test,1,13.88043966695944,13.081934634373546,-1.6195603330405604,-2.418065365626454,0,32,0,32,32,32,0.2490234375
test_0143,test,1,16.163098273748012,12.518428622677302,0.6630982737480124,-2.981571377322698,0,32,0,30,32,30,0.203125
test_0144,test,0,13.95627029355452,12.846633895044706,-1.5437297064454807,-2.6533661049552943,0,32,0,32,32,32,0.271484375
test_0145,test,0,14.594075798650737,12.674330700987255,-0.9059242013492632,-2.8256692990127448,0,32,0,32,32,32,0.330078125
test_0146,test,0,16.4309028561267,13.208334510626909,0.9309028561266999,-2.2916654893730914,0,32,0,32,32,32,0.2939453125
test_0147,test,0,14.468835934379872,12.75968561401902,-1.0311640656201284,-2.74031438598098,0,32,0,32,32,32,0.4765625
test_0148,test,0,14.753389868290977,12.945355971555328,-0.7466101317090228,-2.554644028444672,0,32,0,32,32,32,0.5888671875
test_0149,test,0,15.435581871154437,12.90965655584844,-0.06441812884556342,-2.5903434441515607,0,32,0,32,32,32,0.341796875
test_0150,test,0,15.83504403610306,12.5656745755797,0.33504403610306,-2.934325424420299,0,32,0,32,32,32,0.3251953125
test_0151,test,0,16.58008384986014,12.868153906310924,1.0800838498601415,-2.6318460936890755,0,32,0,32,32,32,0.3125
test_0152,test,0,15.237680189305202,13.54943938758663,-0.26231981069479815,-1.9505606124133692,0,32,0,32,32,32,0.296875
test_0153,test,0,14.875878948150584,13.7292779974445,-0.624121051849416,-1.7707220025555,0,32,0,32,32,32,0.318359375
test_0154,test,0,15.384983525783447,13.279550744149923,-0.11501647421655292,-2.2204492558500775,0,32,0,32,32,32,0.275390625
test_0155,test,0,15.197509167852724,13.812752854285515,-0.3024908321472761,-1.687247145714485,0,32,0,32,32,32,0.583984375
test_0156,test,0,15.116956626731596,13.417740306907492,-0.38304337326840354,-2.0822596930925084,0,32,0,32,32,32,0.3896484375
test_0157,test,0,15.05432527000395,13.824836995354827,-0.44567472999604973,-1.6751630046451726,0,32,0,32,32,32,0.3388671875
test_0158,test,0,14.32077423906117,13.610776054231762,-1.1792257609388308,-1.8892239457682383,0,32,0,32,32,32,0.4296875
test_0159,test,0,16.989806346482457,13.412975011516531,1.4898063464824567,-2.087024988483469,0,32,0,32,32,32,0.4736328125
test_0160,test,0,13.757766710103597,12.371803651482315,-1.7422332898964026,-3.128196348517685,0,32,0,32,32,32,0.2890625
test_0161,test,1,15.080242444175502,12.536090554815184,-0.41975755582449814,-2.9639094451848162,0,32,0,32,32,32,0.3232421875
test_0162,test,1,15.697810166876502,13.163459759910907,0.19781016687650244,-2.336540240089093,0,32,0,32,32,32,0.21484375
test_0163,test,1,15.140229606106836,14.204833847008704,-0.35977039389316445,-1.2951661529912961,0,32,0,32,32,32,0.3984375
test_0164,test,1,15.824886353440702,13.241033057047252,0.3248863534407018,-2.258966942952748,0,32,0,32,32,32,0.34765625
test_0165,test,1,14.804819037820144,12.227857700804064,-0.6951809621798564,-3.272142299195936,0,32,0,32,32,32,0.326171875
test_0166,test,1,14.170325184644717,12.375438959971511,-1.3296748153552826,-3.124561040028489,0,32,0,32,32,32,0.369140625
test_0167,test,1,14.55283042068736,11.474873423454627,-0.9471695793126393,-4.025126576545373,0,32,0,32,32,32,0.392578125
test_0168,test,1,14.505387340836279,11.76310685733809,-0.994612659163721,-3.736893142661909,0,32,0,32,32,32,0.3916015625
test_0169,test,1,16.047731594459393,12.52702941496296,0.5477315944593926,-2.9729705850370394,0,32,0,32,32,32,0.37109375
test_0170,test,0,17.64361652287008,12.497307588170964,2.1436165228700794,-3.0026924118290363,0,32,0,31,32,31,0.5791015625
test_0171,test,0,18.48559084560875,10.573606031609271,2.985590845608751,-4.9263939683907285,0,32,0,32,32,32,0.3955078125
test_0172,test,0,19.11664460878603,11.464208507046678,3.6166446087860287,-4.035791492953322,0,32,0,32,32,32,0.427734375
test_0173,test,0,18.743148561170656,11.763577138325099,3.2431485611706563,-3.7364228616749013,0,32,0,32,32,32,0.5048828125
test_0174,test,0,18.523439895210505,11.978074458487296,3.0234398952105046,-3.5219255415127044,0,32,0,32,32,32,0.5224609375
test_0175,test,0,18.386895971559305,12.153805175920025,2.886895971559305,-3.3461948240799746,0,32,0,32,32,32,0.57421875
test_0176,test,0,18.215830258404722,11.985319513222807,2.715830258404722,-3.514680486777193,0,32,0,31,32,31,0.5322265625
test_0177,test,1,17.694957628916114,17.86808514045828,2.1949576289161143,2.3680851404582803,0,32,4,32,32,28,0.619140625
test_0178,test,1,17.64992690938045,18.194353473542357,2.1499269093804507,2.694353473542357,0,32,4,32,32,28,0.666015625
test_0179,test,1,17.471617691209442,17.809815996164794,1.9716176912094419,2.3098159961647937,0,32,4,32,32,28,0.5966796875
test_0180,test,1,18.38609734649713,17.499554410061613,2.886097346497131,1.999554410061613,0,32,5,32,32,27,0.4619140625
test_0181,test,1,19.58058175557768,18.330561196277824,4.080581755577679,2.8305611962778237,15,32,7,32,17,25,0.2509765625
test_0182,test,1,19.06990345935702,17.440300052290993,3.5699034593570182,1.9403000522909934,0,32,4,32,32,28,0.44921875
test_0183,test,1,19.29847568342628,18.31240547776218,3.798475683426279,2.81240547776218,16,32,6,32,16,26,0.2158203125
test_0184,test,1,17.376272769374182,17.917810576537615,1.8762727693741823,2.417810576537615,0,32,4,32,32,28,0.7373046875
test_0185,test,1,18.612777762694588,16.969602844177565,3.112777762694588,1.4696028441775653,2,32,0,32,30,32,0.3427734375
test_0186,test,1,17.644731420524586,17.092136230850357,2.144731420524586,1.5921362308503575,0,32,3,32,32,29,0.681640625
test_0187,test,1,17.673466609310328,17.9505885828811,2.173466609310328,2.4505885828810996,0,32,4,32,32,28,0.720703125
test_0188,test,1,18.003896651766002,17.314787372015,2.503896651766002,1.814787372015001,0,32,4,32,32,28,0.5888671875
test_0189,test,1,18.009980512184004,17.067298113310812,2.509980512184004,1.5672981133108124,0,32,3,32,32,29,0.6494140625
test_0190,test,1,18.26159186047354,17.09308558218277,2.7615918604735405,1.5930855821827699,0,32,3,32,32,29,0.6162109375
test_0191,test,0,15.662598428806568,12.861759446028792,0.16259842880656805,-2.638240553971208,0,32,0,32,32,32,0.34375
test_0192,test,0,15.671524955524697,12.710457893809009,0.17152495552469738,-2.789542106190991,0,32,0,32,32,32,0.3603515625
test_0193,test,0,15.854536542956811,12.382833546736348,0.3545365429568115,-3.1171664532636516,0,32,0,32,32,32,0.2939453125
test_0194,test,0,16.0828280686907,12.338147974145148,0.5828280686906986,-3.161852025854852,0,32,0,32,32,32,0.4091796875
test_0195,test,0,15.659583254813231,12.66386430691293,0.15958325481323143,-2.836135693087069,0,32,0,32,32,32,0.458984375
test_0196,test,0,14.43617846705138,12.020489029990184,-1.0638215329486194,-3.479510970009816,0,32,0,32,32,32,0.447265625
test_0197,test,0,15.5541609170756,12.728735082780727,0.05416091707560078,-2.7712649172192734,0,32,0,32,32,32,0.46484375
test_0198,test,0,15.57341818336918,12.214232817449831,0.0734181833691796,-3.2857671825501686,0,32,0,32,32,32,0.427734375
test_0199,test,0,15.907934782138819,12.150654706156285,0.4079347821388186,-3.349345293843715,0,32,0,32,32,32,0.40625
test_0200,test,0,16.034079365438384,12.65862723355511,0.5340793654383837,-2.8413727664448896,0,32,0,32,32,32,0.4140625
test_0201,test,0,16.51409173250225,13.298639050303558,1.0140917325022514,-2.2013609496964417,0,32,0,32,32,32,0.3955078125
test_0202,test,0,15.94982999024746,13.499354426861625,0.4498299902474603,-2.0006455731383745,0,32,0,32,32,32,0.26171875
test_0203,test,0,16.435901842587707,12.822752927070072,0.9359018425877075,-2.6772470729299283,0,32,0,32,32,32,0.3203125
test_0204,test,0,16.9593622852702,12.77233056199964,1.459362285270199,-2.72766943800036,0,32,0,32,32,32,0.3701171875
test_0205,test,0,15.15094896442508,12.315103692636491,-0.3490510355749201,-3.184896307363509,0,32,0,32,32,32,0.3759765625
test_0206,test,0,16.47965494123427,13.346562821020331,0.9796549412342692,-2.1534371789796687,0,32,0,32,32,32,0.310546875
test_0207,test,0,16.521533626937906,13.20833587659646,1.0215336269379058,-2.2916641234035406,0,32,0,32,32,32,0.333984375
test_0208,test,0,16.336770821206205,13.85776973648448,0.8367708212062048,-1.6422302635155202,0,32,0,32,32,32,0.32421875
test_0209,test,0,15.736346318321441,13.212987976739418,0.23634631832144137,-2.2870120232605817,0,32,0,32,32,32,0.33203125
test_0210,test,0,15.483464978461914,12.956745337735144,-0.01653502153808617,-2.5432546622648555,0,32,0,32,32,32,0.3583984375
test_0211,test,0,15.962603207181093,13.585586260346327,0.46260320718109327,-1.9144137396536731,0,32,0,32,32,32,0.337890625
test_0212,test,0,15.784750288564497,12.95272622679231,0.28475028856449747,-2.5472737732076904,0,32,0,32,32,32,0.3076171875
test_0213,test,0,15.239303529574594,12.953254574700514,-0.26069647042540645,-2.546745425299486,0,32,0,32,32,32,0.3447265625
test_0214,test,0,16.884778376717776,13.319585389577403,1.384778376717776,-2.1804146104225968,0,32,0,32,32,32,0.3466796875
