global_index,sample_id,split,label,roi_index,roi_name,x1,y1,x2,y2,source,score
959,train_0959,train,1,5,left_cheek_zygomatic,0,124,60,207,yunet_landmark5,0.9137808680534364
959,train_0959,train,1,6,right_cheek_zygomatic,74,124,178,207,yunet_landmark5,0.9137808680534364
959,train_0959,train,1,7,perioral_mouth,30,151,131,233,yunet_landmark5,0.9137808680534364
959,train_0959,train,1,8,chin_mandible,34,222,127,256,yunet_landmark5,0.9137808680534364
960,train_0960,train,1,1,upper_brow_forehead,6,0,166,77,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,2,left_periocular,6,58,73,145,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,3,right_periocular,99,55,166,142,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,4,nasal_midface,52,108,82,221,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,5,left_cheek_zygomatic,0,133,60,216,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,6,right_cheek_zygomatic,74,133,175,216,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,7,perioral_mouth,46,159,143,241,yunet_landmark5,0.8836440443992615
960,train_0960,train,1,8,chin_mandible,49,231,139,256,yunet_landmark5,0.8836440443992615
961,train_0961,train,1,1,upper_brow_forehead,26,0,217,74,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,2,left_periocular,26,50,107,137,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,3,right_periocular,137,57,217,144,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,4,nasal_midface,100,105,136,224,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,5,left_cheek_zygomatic,16,130,110,219,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,6,right_cheek_zygomatic,126,130,227,219,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,7,perioral_mouth,55,163,177,245,yunet_landmark5,0.9233998656272888
961,train_0961,train,1,8,chin_mandible,59,234,173,256,yunet_landmark5,0.9233998656272888
962,train_0962,train,1,1,upper_brow_forehead,11,0,183,82,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,2,left_periocular,11,54,83,141,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,3,right_periocular,111,69,183,156,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,4,nasal_midface,68,113,100,229,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,5,left_cheek_zygomatic,2,138,77,224,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,6,right_cheek_zygomatic,91,138,192,224,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,7,perioral_mouth,35,167,132,249,yunet_landmark5,0.8987269997596741
962,train_0962,train,1,8,chin_mandible,38,239,129,256,yunet_landmark5,0.8987269997596741
963,train_0963,train,1,1,upper_brow_forehead,38,0,229,69,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,2,left_periocular,38,42,118,129,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,3,right_periocular,149,54,229,141,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,4,nasal_midface,113,99,149,218,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,5,left_cheek_zygomatic,28,125,123,213,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,6,right_cheek_zygomatic,139,125,239,213,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,7,perioral_mouth,62,157,184,239,yunet_landmark5,0.9248358011245728
963,train_0963,train,1,8,chin_mandible,66,229,180,256,yunet_landmark5,0.9248358011245728
964,train_0964,train,1,1,upper_brow_forehead,17,0,187,86,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,2,left_periocular,17,60,89,147,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,3,right_periocular,115,70,187,157,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,4,nasal_midface,68,116,101,229,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,5,left_cheek_zygomatic,8,142,77,224,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,6,right_cheek_zygomatic,92,142,196,224,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,7,perioral_mouth,41,167,143,249,yunet_landmark5,0.8791308403015137
964,train_0964,train,1,8,chin_mandible,44,239,140,256,yunet_landmark5,0.8791308403015137
965,train_0965,train,1,1,upper_brow_forehead,13,0,212,70,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,2,left_periocular,13,41,96,128,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,3,right_periocular,128,58,212,145,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,4,nasal_midface,74,100,112,224,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,5,left_cheek_zygomatic,2,126,85,219,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,6,right_cheek_zygomatic,102,126,222,219,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,7,perioral_mouth,31,163,156,245,yunet_landmark5,0.9215620160102844
965,train_0965,train,1,8,chin_mandible,35,235,152,256,yunet_landmark5,0.9215620160102844
966,train_0966,train,1,1,upper_brow_forehead,36,0,215,72,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,2,left_periocular,36,43,111,130,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,3,right_periocular,139,61,215,148,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,4,nasal_midface,97,103,131,220,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,5,left_cheek_zygomatic,26,129,107,215,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,6,right_cheek_zygomatic,122,129,224,215,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,7,perioral_mouth,52,158,161,240,yunet_landmark5,0.9083489179611206
966,train_0966,train,1,8,chin_mandible,56,230,158,256,yunet_landmark5,0.9083489179611206
967,train_0967,train,1,1,upper_brow_forehead,23,0,207,68,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,2,left_periocular,23,36,100,124,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,3,right_periocular,129,59,207,146,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,4,nasal_midface,74,99,109,219,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,5,left_cheek_zygomatic,13,125,84,214,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,6,right_cheek_zygomatic,100,125,216,214,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,7,perioral_mouth,33,157,145,239,yunet_landmark5,0.9167724251747132
967,train_0967,train,1,8,chin_mandible,37,229,141,256,yunet_landmark5,0.9167724251747132
968,train_0968,train,1,1,upper_brow_forehead,17,0,199,74,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,2,left_periocular,17,47,94,134,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,3,right_periocular,123,60,199,147,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,4,nasal_midface,74,105,109,224,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,5,left_cheek_zygomatic,8,130,84,219,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,6,right_cheek_zygomatic,99,130,208,219,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,7,perioral_mouth,39,162,148,244,yunet_landmark5,0.9086761474609376
968,train_0968,train,1,8,chin_mandible,43,234,144,256,yunet_landmark5,0.9086761474609376
969,train_0969,train,1,1,upper_brow_forehead,61,0,192,85,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,2,left_periocular,61,61,116,148,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,3,right_periocular,137,67,192,154,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,4,nasal_midface,108,115,132,219,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,5,left_cheek_zygomatic,54,141,114,214,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,6,right_cheek_zygomatic,125,141,199,214,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,7,perioral_mouth,83,157,158,239,yunet_landmark5,0.8544230461120605
969,train_0969,train,1,8,chin_mandible,86,229,155,256,yunet_landmark5,0.8544230461120605
970,train_0970,train,0,1,upper_brow_forehead,21,0,211,82,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,2,left_periocular,21,58,101,145,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,3,right_periocular,131,65,211,152,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,4,nasal_midface,84,113,120,229,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,5,left_cheek_zygomatic,11,138,94,224,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,6,right_cheek_zygomatic,110,138,221,224,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,7,perioral_mouth,47,167,170,249,yunet_landmark5,0.9344517588615416
970,train_0970,train,0,8,chin_mandible,52,239,166,256,yunet_landmark5,0.9344517588615416
971,train_0971,train,0,1,upper_brow_forehead,29,0,210,85,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,2,left_periocular,29,60,105,147,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,3,right_periocular,134,69,210,156,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,4,nasal_midface,92,116,126,230,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,5,left_cheek_zygomatic,20,141,102,225,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,6,right_cheek_zygomatic,117,141,220,225,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,7,perioral_mouth,53,168,168,250,yunet_landmark5,0.9296342134475708
971,train_0971,train,0,8,chin_mandible,57,240,165,256,yunet_landmark5,0.9296342134475708
972,train_0972,train,0,1,upper_brow_forehead,25,0,201,80,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,2,left_periocular,25,51,99,138,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,3,right_periocular,127,68,201,155,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,4,nasal_midface,77,111,110,224,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,5,left_cheek_zygomatic,16,136,86,219,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,6,right_cheek_zygomatic,101,136,210,219,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,7,perioral_mouth,37,162,148,244,yunet_landmark5,0.9278960824012756
972,train_0972,train,0,8,chin_mandible,41,234,145,256,yunet_landmark5,0.9278960824012756
973,train_0973,train,0,1,upper_brow_forehead,25,0,213,86,yunet_landmark5,0.928053081035614
973,train_0973,train,0,2,left_periocular,25,59,104,146,yunet_landmark5,0.928053081035614
973,train_0973,train,0,3,right_periocular,134,71,213,158,yunet_landmark5,0.928053081035614
973,train_0973,train,0,4,nasal_midface,88,116,124,231,yunet_landmark5,0.928053081035614
973,train_0973,train,0,5,left_cheek_zygomatic,15,142,98,226,yunet_landmark5,0.928053081035614
973,train_0973,train,0,6,right_cheek_zygomatic,114,142,223,226,yunet_landmark5,0.928053081035614
973,train_0973,train,0,7,perioral_mouth,46,170,165,252,yunet_landmark5,0.928053081035614
973,train_0973,train,0,8,chin_mandible,50,242,161,256,yunet_landmark5,0.928053081035614
974,train_0974,train,0,1,upper_brow_forehead,32,0,206,84,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,2,left_periocular,32,55,105,142,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,3,right_periocular,132,73,206,160,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,4,nasal_midface,87,115,120,229,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,5,left_cheek_zygomatic,22,141,96,224,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,6,right_cheek_zygomatic,110,141,215,224,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,7,perioral_mouth,44,167,152,249,yunet_landmark5,0.9228790402412416
974,train_0974,train,0,8,chin_mandible,47,239,149,256,yunet_landmark5,0.9228790402412416
975,train_0975,train,0,1,upper_brow_forehead,26,0,192,92,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,2,left_periocular,26,67,96,155,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,3,right_periocular,122,75,192,162,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,4,nasal_midface,79,122,111,228,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,5,left_cheek_zygomatic,17,148,88,223,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,6,right_cheek_zygomatic,102,148,201,223,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,7,perioral_mouth,48,167,154,249,yunet_landmark5,0.9075950384140016
975,train_0975,train,0,8,chin_mandible,52,239,151,256,yunet_landmark5,0.9075950384140016
976,train_0976,train,0,1,upper_brow_forehead,28,0,190,87,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,2,left_periocular,28,62,96,149,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,3,right_periocular,122,72,190,159,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,4,nasal_midface,78,118,109,224,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,5,left_cheek_zygomatic,20,144,87,219,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,6,right_cheek_zygomatic,100,144,198,219,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,7,perioral_mouth,46,163,149,245,yunet_landmark5,0.9181322455406188
976,train_0976,train,0,8,chin_mandible,50,234,145,256,yunet_landmark5,0.9181322455406188
977,train_0977,train,0,1,upper_brow_forehead,17,0,190,83,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,2,left_periocular,17,57,90,144,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,3,right_periocular,117,67,190,154,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,4,nasal_midface,71,113,104,222,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,5,left_cheek_zygomatic,8,139,80,216,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,6,right_cheek_zygomatic,95,139,199,216,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,7,perioral_mouth,38,160,147,242,yunet_landmark5,0.9133896827697754
977,train_0977,train,0,8,chin_mandible,41,232,143,256,yunet_landmark5,0.9133896827697754
978,train_0978,train,0,1,upper_brow_forehead,18,0,193,88,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,2,left_periocular,18,63,92,150,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,3,right_periocular,119,72,193,159,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,4,nasal_midface,73,118,106,228,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,5,left_cheek_zygomatic,9,144,82,223,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,6,right_cheek_zygomatic,97,144,202,223,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,7,perioral_mouth,38,167,151,249,yunet_landmark5,0.9285383224487304
978,train_0978,train,0,8,chin_mandible,42,239,147,256,yunet_landmark5,0.9285383224487304
979,train_0979,train,0,1,upper_brow_forehead,16,0,194,95,yunet_landmark5,0.926974594593048
979,train_0979,train,0,2,left_periocular,16,69,91,156,yunet_landmark5,0.926974594593048
979,train_0979,train,0,3,right_periocular,119,80,194,167,yunet_landmark5,0.926974594593048
979,train_0979,train,0,4,nasal_midface,73,126,106,232,yunet_landmark5,0.926974594593048
979,train_0979,train,0,5,left_cheek_zygomatic,7,151,82,227,yunet_landmark5,0.926974594593048
979,train_0979,train,0,6,right_cheek_zygomatic,97,151,203,227,yunet_landmark5,0.926974594593048
979,train_0979,train,0,7,perioral_mouth,35,171,149,252,yunet_landmark5,0.926974594593048
979,train_0979,train,0,8,chin_mandible,39,242,146,256,yunet_landmark5,0.926974594593048
980,train_0980,train,0,1,upper_brow_forehead,17,0,197,95,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,2,left_periocular,17,68,93,155,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,3,right_periocular,121,81,197,168,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,4,nasal_midface,74,126,108,234,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,5,left_cheek_zygomatic,8,151,83,229,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,6,right_cheek_zygomatic,98,151,206,229,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,7,perioral_mouth,36,172,145,254,yunet_landmark5,0.9189260601997375
980,train_0980,train,0,8,chin_mandible,40,244,141,256,yunet_landmark5,0.9189260601997375
981,train_0981,train,0,1,upper_brow_forehead,27,0,226,86,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,2,left_periocular,27,58,111,145,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,3,right_periocular,142,73,226,160,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,4,nasal_midface,95,117,133,236,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,5,left_cheek_zygomatic,17,142,105,231,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,6,right_cheek_zygomatic,122,142,237,231,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,7,perioral_mouth,48,175,173,256,yunet_landmark5,0.9227885603904724
981,train_0981,train,0,8,chin_mandible,52,246,169,256,yunet_landmark5,0.9227885603904724
982,train_0982,train,0,1,upper_brow_forehead,33,0,198,79,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,2,left_periocular,33,53,102,140,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,3,right_periocular,128,64,198,151,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,4,nasal_midface,89,110,120,221,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,5,left_cheek_zygomatic,24,136,98,215,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,6,right_cheek_zygomatic,112,136,207,215,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,7,perioral_mouth,53,159,155,241,yunet_landmark5,0.9230524301528932
982,train_0982,train,0,8,chin_mandible,56,231,151,256,yunet_landmark5,0.9230524301528932
983,train_0983,train,1,1,upper_brow_forehead,33,0,215,58,yunet_landmark5,0.903341829776764
983,train_0983,train,1,2,left_periocular,33,28,110,115,yunet_landmark5,0.903341829776764
983,train_0983,train,1,3,right_periocular,139,48,215,135,yunet_landmark5,0.903341829776764
983,train_0983,train,1,4,nasal_midface,88,89,122,208,yunet_landmark5,0.903341829776764
983,train_0983,train,1,5,left_cheek_zygomatic,23,114,97,203,yunet_landmark5,0.903341829776764
983,train_0983,train,1,6,right_cheek_zygomatic,113,114,225,203,yunet_landmark5,0.903341829776764
983,train_0983,train,1,7,perioral_mouth,42,147,159,229,yunet_landmark5,0.903341829776764
983,train_0983,train,1,8,chin_mandible,46,218,155,256,yunet_landmark5,0.903341829776764
984,train_0984,train,1,1,upper_brow_forehead,34,0,212,82,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,2,left_periocular,34,55,109,142,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,3,right_periocular,137,68,212,155,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,4,nasal_midface,97,113,131,228,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,5,left_cheek_zygomatic,25,138,107,223,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,6,right_cheek_zygomatic,122,138,221,223,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,7,perioral_mouth,52,167,164,248,yunet_landmark5,0.9358605742454528
984,train_0984,train,1,8,chin_mandible,56,238,160,256,yunet_landmark5,0.9358605742454528
985,train_0985,train,1,1,upper_brow_forehead,25,0,219,82,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,2,left_periocular,25,54,107,141,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,3,right_periocular,138,69,219,156,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,4,nasal_midface,89,113,126,232,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,5,left_cheek_zygomatic,15,138,99,227,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,6,right_cheek_zygomatic,116,138,230,227,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,7,perioral_mouth,47,171,163,253,yunet_landmark5,0.8931493163108826
985,train_0985,train,1,8,chin_mandible,50,243,159,256,yunet_landmark5,0.8931493163108826
986,train_0986,train,1,1,upper_brow_forehead,38,0,226,85,yunet_landmark5,0.907362163066864
986,train_0986,train,1,2,left_periocular,38,54,117,141,yunet_landmark5,0.907362163066864
986,train_0986,train,1,3,right_periocular,147,76,226,163,yunet_landmark5,0.907362163066864
986,train_0986,train,1,4,nasal_midface,101,116,136,232,yunet_landmark5,0.907362163066864
986,train_0986,train,1,5,left_cheek_zygomatic,28,142,110,227,yunet_landmark5,0.907362163066864
986,train_0986,train,1,6,right_cheek_zygomatic,126,142,236,227,yunet_landmark5,0.907362163066864
986,train_0986,train,1,7,perioral_mouth,47,171,164,253,yunet_landmark5,0.907362163066864
986,train_0986,train,1,8,chin_mandible,51,242,160,256,yunet_landmark5,0.907362163066864
987,train_0987,train,1,1,upper_brow_forehead,17,0,206,76,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,2,left_periocular,17,53,97,140,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,3,right_periocular,126,57,206,145,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,4,nasal_midface,81,106,117,227,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,5,left_cheek_zygomatic,7,132,91,222,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,6,right_cheek_zygomatic,107,132,216,222,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,7,perioral_mouth,45,166,169,248,yunet_landmark5,0.9311301112174988
987,train_0987,train,1,8,chin_mandible,49,238,165,256,yunet_landmark5,0.9311301112174988
988,train_0988,train,0,1,upper_brow_forehead,26,0,228,73,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,2,left_periocular,26,47,111,134,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,3,right_periocular,143,58,228,145,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,4,nasal_midface,99,103,137,226,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,5,left_cheek_zygomatic,15,129,110,221,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,6,right_cheek_zygomatic,127,129,238,221,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,7,perioral_mouth,46,165,179,247,yunet_landmark5,0.9399868249893188
988,train_0988,train,0,8,chin_mandible,50,237,175,256,yunet_landmark5,0.9399868249893188
989,train_0989,train,0,1,upper_brow_forehead,20,0,228,72,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,2,left_periocular,20,47,108,134,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,3,right_periocular,140,57,228,144,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,4,nasal_midface,92,103,131,226,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,5,left_cheek_zygomatic,9,129,102,221,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,6,right_cheek_zygomatic,120,129,239,221,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,7,perioral_mouth,40,164,181,246,yunet_landmark5,0.9354740381240844
989,train_0989,train,0,8,chin_mandible,44,236,176,256,yunet_landmark5,0.9354740381240844
990,train_0990,train,0,1,upper_brow_forehead,18,0,205,72,yunet_landmark5,0.928004026412964
990,train_0990,train,0,2,left_periocular,18,48,97,135,yunet_landmark5,0.928004026412964
990,train_0990,train,0,3,right_periocular,126,56,205,143,yunet_landmark5,0.928004026412964
990,train_0990,train,0,4,nasal_midface,79,103,115,220,yunet_landmark5,0.928004026412964
990,train_0990,train,0,5,left_cheek_zygomatic,8,129,89,215,yunet_landmark5,0.928004026412964
990,train_0990,train,0,6,right_cheek_zygomatic,105,129,215,215,yunet_landmark5,0.928004026412964
990,train_0990,train,0,7,perioral_mouth,44,159,162,240,yunet_landmark5,0.928004026412964
990,train_0990,train,0,8,chin_mandible,48,230,158,256,yunet_landmark5,0.928004026412964
991,train_0991,train,0,1,upper_brow_forehead,25,0,211,71,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,2,left_periocular,25,43,103,130,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,3,right_periocular,133,58,211,145,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,4,nasal_midface,84,102,120,220,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,5,left_cheek_zygomatic,15,127,94,215,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,6,right_cheek_zygomatic,110,127,221,215,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,7,perioral_mouth,43,159,159,241,yunet_landmark5,0.9235137701034546
991,train_0991,train,0,8,chin_mandible,47,230,155,256,yunet_landmark5,0.9235137701034546
992,train_0992,train,0,1,upper_brow_forehead,13,0,232,58,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,2,left_periocular,13,32,105,119,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,3,right_periocular,140,43,232,130,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,4,nasal_midface,90,89,132,223,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,5,left_cheek_zygomatic,1,115,102,218,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,6,right_cheek_zygomatic,120,115,244,218,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,7,perioral_mouth,33,161,181,243,yunet_landmark5,0.9399847984313964
992,train_0992,train,0,8,chin_mandible,38,233,176,256,yunet_landmark5,0.9399847984313964
993,train_0993,train,0,1,upper_brow_forehead,15,0,216,69,yunet_landmark5,0.931940734386444
993,train_0993,train,0,2,left_periocular,15,44,100,131,yunet_landmark5,0.931940734386444
993,train_0993,train,0,3,right_periocular,131,53,216,140,yunet_landmark5,0.931940734386444
993,train_0993,train,0,4,nasal_midface,89,100,127,224,yunet_landmark5,0.931940734386444
993,train_0993,train,0,5,left_cheek_zygomatic,5,125,99,219,yunet_landmark5,0.931940734386444
993,train_0993,train,0,6,right_cheek_zygomatic,116,125,226,219,yunet_landmark5,0.931940734386444
993,train_0993,train,0,7,perioral_mouth,41,162,168,244,yunet_landmark5,0.931940734386444
993,train_0993,train,0,8,chin_mandible,46,234,164,256,yunet_landmark5,0.931940734386444
994,train_0994,train,0,1,upper_brow_forehead,13,0,214,65,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,2,left_periocular,13,41,98,128,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,3,right_periocular,130,49,214,136,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,4,nasal_midface,84,96,122,219,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,5,left_cheek_zygomatic,3,122,94,214,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,6,right_cheek_zygomatic,111,122,225,214,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,7,perioral_mouth,41,157,169,239,yunet_landmark5,0.9272855520248412
994,train_0994,train,0,8,chin_mandible,46,229,165,256,yunet_landmark5,0.9272855520248412
995,train_0995,train,0,1,upper_brow_forehead,32,0,230,71,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,2,left_periocular,32,46,116,133,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,3,right_periocular,147,55,230,142,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,4,nasal_midface,106,102,144,226,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,5,left_cheek_zygomatic,22,127,117,220,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,6,right_cheek_zygomatic,134,127,241,220,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,7,perioral_mouth,53,164,184,246,yunet_landmark5,0.9395630359649658
995,train_0995,train,0,8,chin_mandible,57,236,180,256,yunet_landmark5,0.9395630359649658
996,train_0996,train,0,1,upper_brow_forehead,27,0,226,67,yunet_landmark5,0.9438905715942384
996,train_0996,train,0,2,left_periocular,27,45,111,132,yunet_landmark5,0.9438905715942384
